,address1,address2,city,country,email,fax,latitude,longitude,name,phone,shelter_id,state,zip_code
8684,,,North Richland Hills,US,kaleysplace@gmail.com,,32.8532,-97.2217,Kaleys Place,(682) 233-2026,TX1939,TX,76180.0
8685,10930 E. Crystal Falls Parkway,,Leander,US,info@texashumaneheroes.org,,30.5453,-97.886,Texas Humane Heroes -- No Kill Animal Adoption Centers,(512) 260-3602,TX136,TX,78641.0
8686,1321 New Hope Drive,,Cedar Park,US,info@austindogalliance.org,,30.4978,-97.8159,Austin Dog Alliance,512 335-7100,TX1110,TX,78613.0
8687,,,Cedar Park,US,sue3574@yahoo.com,,30.4978,-97.8159,CARE Companion Animal Rescue Effort,,TX765,TX,78613.0
8688,,,Cedar Park,US,austincatsanddogsrescue@gmail.com,,30.4978,-97.8159,Austin Cats and Dogs Rescue,(512) 669-2269,TX2240,TX,78613.0
8689,12801 S. IH 35,PO BOX 394,Jarrell,US,midnightsjourney@aol.com,,30.759,-97.6004,"Midnight's Journey, Inc.",(512) 876-7081,TX1875,TX,76537.0
8690,110 W L Walden Dr,P.O. Box 409,Georgetown,US,animalsvc@georgetown.org,,30.6325,-97.6769,Georgetown Animal Shelter,(512) 930-3592,TX34,TX,78627.0
8691,P.O. Box 1684,,Georgetown,US,txcodigirl@gmail.com,,30.6325,-97.6769,Georgetown Animal Outreach,,TX851,TX,78627.0
8692,,,Colleyville,US,info@salvagedsoulspetrescue.org,,32.8865,-97.1478,Salvaged Souls Pet Rescue,(817) 988-3649,TX2252,TX,76034.0
8693,,,Watauga,US,thebunnyburrowrr@gmail.com,,32.8672,-97.2494,The Bunny Burrow Rabbit Rescue,,TX1838,TX,76148.0
8694,5203 Watauga Road,,Watauga,US,WataugaTXanimals@yahoo.com,,32.8672,-97.2494,Watauga Animal Shelter,817-656-9614  ,TX934,TX,76148.0
8695,,,Keller,US,maggies_angels@yahoo.com,,32.9344,-97.2514,Maggie's Angels,(817) 897-1382,TX1714,TX,76244.0
8696,PO Box 8418,,Horseshoe Bay,US,hillcountrycats@yahoo.com,,30.5927,-98.3475,Hill Country Cat Control,830-220-0766,TX1007,TX,78657.0
8697,P.O. Box 1275,,Marble Falls,US,highlandlakesspca@gmail.com,,30.5807,-98.3321,Highland Lakes SPCA,(830) 693-0569,TX247,TX,78654.0
8698,,,Marble Falls,US,livingloveanimalrescue@gmail.com,,30.5807,-98.3321,Living Love Animal Rescue,,TX1999,TX,78654.0
8699,515 Spur 100,,Kerrville,US,freemanfritts@stx.rr.com,,30.0443,-99.154,Animal Welfare Society of Kerr Co/Freeman Fritts,830-257-4144  ,TX1030,TX,78028.0
8700,702 FM 289,,Comfort,US,brandy.ripley@co.kendall.tx.us,,29.9655,-98.891,Kendall County Animal Shelter,830-537-3430,TX1655,TX,78013.0
8701,301 College St,,Lampasas,US,lampasasanimalshelter@gmail.com,,31.0655,-98.1822,Lampasas Animal Shelter,512-556-8586,TX1387,TX,76550.0
8702,,,Blanco,US,bcacresoflove@gmail.com,,30.1029,-98.4242,Acres of Love Animal Rescue,830-392-6493,TX2171,TX,78606.0
8703,309 Misty Woods,,Bertram,US,sstrayacressanctuary@gmail.com,,30.7319,-98.0446,Stray Acres Sanctuary and Animal Rescue,512-525-4710 ,TX1819,TX,78605.0
8704,,,Bertram,US,halfwaghouse@gmail.com,,30.7319,-98.0446,Half Wag House Rescue,3607403790,TX1881,TX,78605.0
8705,,,Liberty Hill,US,find.love.train@gmail.com,,30.6629,-97.9918,Find.Love.Train,5128432077,TX2069,TX,78642.0
8706,PO Box 656,,Bandera,US,animalcontrol@banderacounty.org,,29.7623,-99.0483,Bandera County Animal Control,858-361-4686  ,TX1273,TX,78003.0
8707,P.O. Box 2200,,Bandera,US,maudreyh@aol.com,,29.7623,-99.0483,Cowboy Capital Pet Assistance League Inc.,(210) 867-1769,TX364,TX,78003.0
8708,PO Box 611,,Bandera,US,adopt@missionmiracle.org,,29.7623,-99.0483,Mission Miracle K9 Rescue,,TX2135,TX,78003.0
8709,20803 FM 1431,PO Box 4100,Lago Vista,US,info@lifelongfriends.org,,30.4472,-97.9835,Lifelong Friends Pet Adoptions,(512) 267-6876,TX229,TX,78645.0
8710,P.O. Box 4085,,Bergheim,US,Masonhaven48@yahoo.com,,29.8317,-98.5807,Mason's Haven,210-601-1107  ,TX1854,TX,78004.0
8711,,,Boerne,US,fetchingfureverfamilies@gmail.com,,29.7805,-98.7025,Fetching Fur-ever Families,8303280066  ,TX1964,TX,78006.0
8712,8430 Flint Rock Drive,,Boerne,US,charmingpetrescue@gmail.com,,29.7805,-98.7025,Charming Pet Rescue,,TX2043,TX,78006.0
8713,,,Boerne,US,wuprescue@whatsuppup.org,,29.7805,-98.7025,"What's Up, Pup? Rescue for Dogs, Inc.",,TX2066,TX,78006.0
8714,,,Boerne,US,jmmartin77@hotmail.com,,29.7805,-98.7025,Pita's Pals Canine Rescue,210-708-7109,TX2176,TX,78006.0
8715,,,Fort Worth,US,cairnrescuecpcrn@yahoo.com,,32.8663,-97.2894,Col Potter Cairn Rescue Network-South Central,,TX915,TX,76137.0
8716,,,Haltom City,US,maricatsrescue@gmail.com,,32.8663,-97.2894,Maricats Rescue/Paw Pals of Haltom City,8172019012,TX1899,TX,76137.0
8717,,,Fort Worth,US,LLLOADOPT@yahoo.com,,32.7799,-97.3014,Lucy's Lost Loved Ones,,TX1348,TX,76111.0
8718,,,Keller,US,adopt@littleorphanangels.org,,32.9152,-97.2545,Little Orphan Angels Animal Welfare Agency,emails only please!,TX188,TX,76248.0
8719,9150 W.RR 1431,,Buchanan Dam,US,hillcountryhs@gmail.com,,30.7413,-98.4157,Hill Country Humane Society,512-793-5463,TX95,TX,78609.0
8720,12723 Stillington Drive,,Houston,US,mkhendricks1@comcast.net,,29.7829,-95.1848,Cats for Life Adoptions,713-453-8621,TX1176,TX,77015.0
8721,5150 Burke,,Pasadena,US,adoptions@ci.pasadena.tx.us,,29.6493,-95.1868,Pasadena Animal Shelter & Pet Adoption Center,281-991-0602,TX173,TX,77504.0
8722,,,Houston,US,contact@hadr.org,,29.6861,-95.2541,Houston Area Doberman Rescue,832-598-4237   ,TX397,TX,77017.0
8723,P.O. Box 1163,100 Papaya ln,Beeville,US,Lindapaawagsnwhiskers@gmail.com,,28.4067,-97.7503,Pet Assistance Association of South Texas (PAA),361-343-2613,TX202,TX,78102.0
8724,P.O. Box 128,105 S. Sunset Strip St,Kenedy,US,info@karnescountyhumane.org,,28.8144,-97.8489,Karnes County Humane Organization,830-583-0660,TX2067,TX,78119.0
8725,P.O. Box 471,,Leming,US,gshillman33@yahoo.com,,29.0728,-98.4839,Tess' K9 Rescue,,TX1287,TX,78050.0
8726,710 South Rancho Rd,P.O. Box 175,Nixon,US,nixonpassionforpaws@gmail.com,,29.2681,-97.7623,Passion for Paws Memorial Animal Shelter,830-534-2256   ,TX1852,TX,78140.0
8727,,,Bigfoot,US,odibdz@yahoo.com,,29.0492,-98.8665,Molino de Suenos/Windmill of Dreams Animal Rescue and Sanctuary,210-415-1180,TX1815,TX,78005.0
8728,,,Mission,US,contact@cinderella-pet-rescue.org,,26.3189,-98.3701,"Cinderella Pet Rescue, Inc.",(956) 391-4399,TX1280,TX,78574.0
8729,,,Mcallen,US,ddadoption@gmail.com,,26.251,-98.2264,Dr. Dolittle's Rescue Ranch,956-279-1044 ,TX1177,TX,78504.0
8730,,,Von Ormy,US,kimtimacres@yahoo.com,,29.2307,-98.6138,KIM ACRES ANIMAL SANCTUARY,(210) 535-4447,TX1186,TX,78073.0
8731,,,Von Ormy,US,lincorjack@yahoo.com,,29.2307,-98.6138,God's Dogs Rescue,210-617-8181,TX1888,TX,78073.0
8732,,,Somerset,US,newleashonlife@att.net,,29.2208,-98.6698,New Leash on Life! American Eskimo Dog Rescue,210-410-7334  ,TX595,TX,78069.0
8733,,,Ingleside,US,lcrpets1@yahoo.com,,27.8826,-97.2025,Last Chance Rescue,361-537-5252 ,TX598,TX,78362.0
8734,1106 Markowsky Ave,,Harlingen,US,harlingenhumanesociety@yahoo.com,,26.1914,-97.6872,Humane Society of Harlingen,(956) 425-7297,TX1317,TX,78550.0
8735,6324 CR 4514,,San Antonio,US,mjmmarsh@msn.com,,29.1455,-98.9069,San Antonio Doberman Advocacy and Rescue,830-985-3853    ,TX1002,TX,78016.0
8736,4908 Padre Blvd.,,South Padre Island,US,friendsofanimalrescue@gmail.com,,26.1187,-97.1693,Friends of Animal Rescue,(956) 772-1171,TX2248,TX,78597.0
8737,2222 Business Interstate (BI) - 35E,Corner Sutton Rd. & Busn. 81 N.,Pearsall,US,btails@sbcglobal.net,,29.0192,-99.3025,Judy's Ark,830.334.4500,TX226,TX,78061.0
8738,17971 W. FM 2790 S.,P.O. Box 743,Lytle,US,bettykroeger@sbcglobal.net,,29.2451,-98.7948,City Of Lytle Animal Control,(830) 709-3832,TX1318,TX,78052.0
8739,,,San Antonio,US,krr.rescueme@gmail.com,,29.413,-98.6931,Katie's Roadside Rescue,210-831-4998,TX1533,TX,78245.0
8740,,,San Antonio,US,telma.sarocks@gmail.com,,29.5061,-98.6635,San Antonio R.O.C.K.S.,,TX1783,TX,78250.0
8741,,,San Antonio,US,sgdrsa@outlook.com,,29.5061,-98.6635,Saving Grace Dog Rescue of San Antonio,(210) 827-6524,TX2072,TX,78250.0
8742,,,San Antonio,US,waywardwhiskerscatrescue@hotmail.com,,29.5168,-98.6081,Wayward Whiskers Cat Rescue,,TX1766,TX,78240.0
8743,,,San Antonio,US,diana.sandlin@gmail.com,,29.5168,-98.6081,Second Chance Cavy Rescue,(210) 900-7749,TX1774,TX,78240.0
8744,P.O. BOX 10069,,Austin,US,info@gpa-centex.org,,30.2669,-97.7428,Greyhound Pets of America/Central Texas,(855) 446-3278,TX192,TX,78766.0
8745,P.O. Box 5013,,Mission,US,info@forgotten-friends.org,,26.2145,-98.3114,Forgotten Friends Texas Rescue RGV,956-605-7004  ,TX1632,TX,78572.0
8746,1902 Billy G Webb,fb.me/portlandtxac,Portland,US,ashli.king@portlandpd.com,,27.8883,-97.3319,Portland Animal Shelter,361-777-4444,TX819,TX,78374.0
8747,PO Box 8575,,Corpus Christi,US,adoptions@thecatterycc.org,,27.6759,-97.3673,The Cattery,361-854-MEOW,TX1135,TX,78414.0
8748,,,Corpus Christi,US,info@missionpawsiblecc.org,,27.732,-97.415,Mission Pawsible Animal Assistance,361-277-1731,TX2094,TX,78415.0
8749,P.O. Box 644,9634 Schaefer Rd.,Converse,US,casipets@sbcglobal.net,,29.5223,-98.3217,Converse Animal Shelter Inc,210-658-4821  ,TX367,TX,78109.0
8750,P.O. Box 39341,,San Antonio,US,blueangelrescue@aol.com,,29.4964,-98.4038,Rescuers United for Furry Friends (R.U.F.F.)/ Blue Angel German Shepherd Dog Rescue,,TX1264,TX,78218.0
8751,134 Athenian Drive,,Universal City,US,animalshelter@uctx.gov,,29.5537,-98.3039,Universal City Animal Care & Control,210-658-0700,TX906,TX,78148.0
8752,PO Box 605,,Schertz,US,info@homesforpets.org,,29.5692,-98.2731,Homes for Pets/Schertz Humane Society,210-619-1980,TX223,TX,78154.0
8753,203 W. Sunset Rd.,"San Antonio,Tx 78209",San Antonio,US,4dogsakesrescue@gmail.com,,29.4878,-98.4573,4DogSakes,210-629-0177,TX1298,TX,78209.0
8754,,,San Antonio,US,HydeParkRescue@gmail.com,,29.4878,-98.4573,Al's Hyde Park Rescue,(210) 218-9289,TX461,TX,78209.0
8755,PO Box 90325,,San Antonio,US,snipsaadoptions@gmail.com,,29.4878,-98.4573,SNIPSA Inc.,(210) 237-9400  ,TX988,TX,78209.0
8756,,,San Antonio,US,PoquitaPawsRescue@yahoo.com,,29.4878,-98.4573,Poquita Paws Rescue,,TX1603,TX,78209.0
8757,Box 6286,,San Antonio,US,mysterydogrescue1@yahoo.com,,29.4878,-98.4573,Mystery Dog Rescue,210-551-8262,TX1718,TX,78209.0
8758,,,San Antonio,US,tumwaterdogs@gmail.com,,29.3444,-98.5049,Pet Central Dog Rescue,,TX2226,TX,78221.0
8759,137 Earl Street,,San Antonio,US,akittrell@wildlife-rescue.org,,29.4581,-98.4941,Wildlife Rescue & Rehabilitation,(830) 336-2725   EXT 304,TX772,TX,78212.0
8760,11300 Nacogdoches Road,,San Antonio,US,info@adltexas.org,,29.5425,-98.4199,Animal Defense League of Texas,210-655-1481,TX46,TX,78217.0
8761,,,Amherst,US,mbslen@yahoo.com,,29.5763,-98.1689,United Yorkie Rescue,,TX409,TX,78124.0
8762,P.O. Box 692308,,San Antonio,US,crazykattlady67@gmail.com,,29.576,-98.412,San Antonio Feral Cat Coalition,210-877-9067,TX841,TX,78247.0
8763,PO Box 790372,"San Antonio, TX 78279-0372",San Antonio,US,adoption@tejasrescues.org,,29.5352,-98.4939,Tejas Rescued Pet Adoptions,210 416-3947,TX1006,TX,78216.0
8764,,,San Antonio,US,amber@tracysdogs.com,,29.5352,-98.4939,Tracysdogs,(830) 438-6066,TX1640,TX,78216.0
8765,865 S Loop 1604 E,,San Antonio,US,pawsranchrescue@yahoo.com,,29.1692,-98.4719,Paws Ranch Rescue and Animal Sanctuary,210-842-7558  ,TX1454,TX,78264.0
8766,,,San Antonio,US,sharalmack@gmail.com,,29.5832,-98.4691,Pause for Paws,210-378-5373,TX979,TX,78232.0
8767,,,San Antonio,US,icatyger@aol.com,,29.5706,-98.5375,Protecting Animals Within San Antonio (P.A.W.S foster based rescue),,TX1998,TX,78231.0
8768,4710 State Hwy 151,,San Antonio,US,ACSAdoptions@sanantonio.gov,,29.4079,-98.6351,Animal Care Services Division City of San Antonio,210-207-6666 ,TX487,TX,78227.0
8769,"4710 Highway 151, Building One",,San Antonio,US,rescueme@sanantoniopetsalive.org,,29.4079,-98.6351,San Antonio Pets Alive!,please use e-mail only  ,TX1633,TX,78227.0
8770,225 E. Henrietta,,Kingsville,US,animalrescuekleberg@yahoo.com,,27.5142,-97.8641,Kingsville Animal Rescue Kleberg,(361) 516-1456,TX214,TX,78363.0
8771,3118 Cabaniss Parkway,,Corpus Christi,US,gchs@gchscc.org,,27.732,-97.415,Gulf Coast Humane Society,361-225-0845 ,TX476,TX,78415.0
8772,P.O. Box 10033,,Austin,US,info@smallchancerescue.com,,30.2669,-97.7428,Small Chance Rescue,512-699-7244    ,TX1148,TX,78766.0
8773,,,Kirby,US,kirbybexar@gmail.com,,29.4481,-98.4016,Kirby-Bexar Animal Facility,210-214-6919,TX1951,TX,78219.0
8774,P.O. Box 13474,,Austin,US,loveasiamese2@yahoo.com,,30.2669,-97.7428,Austin Siamese Rescue,512-354-7875,TX1334,TX,78711.0
8775,P.O. Box 66872,,Austin,US,info@weerescue.org,,30.2669,-97.7428,Wee Rescue,512-533-9360 ,TX241,TX,78766.0
8776,,,Austin,US,info@safehavenanimalrescue.com,,30.5154,-97.669,Safe Haven Animal Rescue,(512) 576-7769,TX621,TX,78664.0
8777,,,Round Rock,US,starfishcatandkittenrescue@gmail.com,,30.5154,-97.669,Starfish Cat and Kitten Rescue,512-680-1342 ,TX1693,TX,78664.0
8778,P.O. Box 309,,Cedar Creek,US,adette@pawsitively.org,,30.0698,-97.5313,I Once Was Lost Animal Advocacy,512 796 9016     ,TX1612,TX,78612.0
8779,PO Box 561,,Cedar Creek,US,Bastropcats@gmail.com,,30.0698,-97.5313,Bastrop C.A.T.S.,,TX2182,TX,78612.0
8780,500 FM 150 East,,Kyle,US,info@pawsshelter.org,,30.0048,-97.8389,PAWS Shelter and Humane Society,(512)268-1611 ,TX140,TX,78640.0
8781,,,Kyle,US,dixie@flash.net,,30.0048,-97.8389,Corgidane Rescue,"512 262 0297, (210) 744-3373     ",TX263,TX,78640.0
8782,28730 IH-10 West- Exit 546,Fair Oaks Ranch,San Antonio,US,hotk9rescue@yahoo.com,,29.7098,-98.4839,Heart of Texas SPCA,830-981-2300,TX585,TX,78260.0
8783,1400 Industrial Blvd.,,Lockhart,US,info@pawsinprison.com,,29.881,-97.6754,Paws in Prison,830-305-2629,TX1289,TX,78644.0
8784,547 Old McMahan Rd (physical),,Lockhart,US,lasheltertx@yahoo.com,,29.881,-97.6754,Lockhart Animal Shelter,512-376-3336  ,TX252,TX,78644.0
8785,1800 E Pierce St.,,Luling,US,adoptatlaws@gmail.com,,29.6822,-97.6483,Luling Animal Welfare Society (L.A.W.S.),(512) 745-1103,TX1452,TX,78648.0
8786,PO Box 720,,Round Rock,US,feralfriend@austin.rr.com,,30.5154,-97.669,Shadow Cats,email only,TX504,TX,78664.0
8787,2484 State Hwy. 46 N.,,Seguin,US,gchs@satx.rr.com,,29.5686,-97.9644,Guadalupe County Humane Society,830-372-2055,TX273,TX,78156.0
8788,,,Seguin,US,arftexas@att.net,,29.5665,-97.9694,ARF Animal Rescue Foundation,(830) 433-2458,TX1681,TX,78155.0
8789,129 Royal Crest Circle,,Seguin,US,huntersdogrescue@gmail.com,,29.5665,-97.9694,Hunters Dog Rescue,2108462195,TX1982,TX,78155.0
8790,,,Seguin,US,waggintailzadoptions@gmail.com,,29.5665,-97.9694,Waggin' Tailz Rescue and Adoptions,,TX2001,TX,78155.0
8791,555 Fred Byrd Dr.,,Seguin,US,Lutz@seguintexas.gov,,29.5665,-97.9694,Seguin Animal Services,830-401-2335,TX2217,TX,78155.0
8792,,,New Braunfels,US,TAGAdoptionsTeam@gmail.com ,,29.7028,-98.1242,Texas Animal Guardians,512-823-0483,TX1526,TX,78131.0
8793,,,San Marcos,US,PAL@PreventALitter.com,,29.8831,-97.9411,Pet Prevent A Litter (PALS) of Central Texas,512 754-PALS,TX1606,TX,78667.0
8794,630 E. Hopkins (mailing),750 River Road (physical),San Marcos,US,animal_services_info@sanmarcostx.gov,,29.8816,-97.9452,San Marcos Regional Animal Shelter,(512) 805-2657,TX57,TX,78666.0
8795,3353 Morningside Drive,,New Braunfels,US,adoption@hsnba.org,,29.7509,-98.1521,Humane Society of New Braunfels Area,830-629-5287 ,TX478,TX,78132.0
8796,,,New Braunfels,US,info@swesr.org,,29.7509,-98.1521,Southwest English Setter Rescue,214-997-3885,TX1726,TX,78132.0
8797,P.O. Box 75,,Fischer,US,CatAlliesofTexas@gmail.com,,29.975,-98.267,Cat Allies of Texas Rescue,8302372002,TX2124,TX,78623.0
8798,,,Seguin,US,jolleyjames@sbcglobal.net,,29.5665,-97.9694,Russell Rescue of Texas,,TX937,TX,78155.0
8799,PO BOX 171175,,Austin,US,info@aychihuahuarescue.org,,30.4959,-97.7422,AY CHIHUAHUA RESCUE,512-763-0244   ,TX1364,TX,78717.0
8800,P.O. Box 170428,,Austin,US,info@pugrescueaustin.com,,30.4959,-97.7422,Pug Rescue of Austin,,TX1331,TX,78717.0
8801,PO Box 3751,,Pflugerville,US,cuzimatteranimalrescue@gmail.com,,30.4428,-97.6276,Cuz i Matter Animal Rescue,,TX2128,TX,78691.0
8802,PO Box 1578,,Dripping Springs,US,myk9noseknows@yahoo.com,,30.2669,-97.7428,German Shepherd Rescue Central Texas,,TX280,TX,78715.0
8803,PO Box 27453,,Austin,US,woof@austincockerrescue.org,,30.2669,-97.7428,Cocker Spaniel Rescue of Austin/San Antonio,512-527-9923 ,TX365,TX,78755.0
8804,"FM 1960 Rd. East #71 Humble, Texas 77346",,Austin,US,adopt@ctdr.org,,30.2669,-97.7428,Central Texas Dachshund Rescue,,TX562,TX,73301.0
8805,,,Austin,US,penny@catnipcasa.org,,30.2669,-97.7428,Catnip Casa Cat Refuge,(512) 387-8029,TX2015,TX,78708.0
8806,,,Austin,US,austinlostandfoundpets@gmail.com,,30.2669,-97.7428,Austin Lost and Found Pets,(512) 965-6744,TX2258,TX,78715.0
8807,7201 Levander Loop,,Austin,US,animal.customerservice@austintexas.gov,,30.2654,-97.7164,Austin Animal Center,(512)-978-0500 ,TX514,TX,78702.0
8808,1156 West Cesar Chavez,,Austin,US,adopt@austinpetsalive.org,,30.2458,-97.766,Austin Pets Alive!,,TX1218,TX,78704.0
8809,,,Austin,US,sagdinfo@aol.com,,30.2914,-97.7631,Homeward Bound Dog Rescue,,TX1069,TX,78703.0
8810,Austin  TX,,Austin,US,info@houndrescue.com,,30.2315,-97.7187,Hound Rescue,,TX500,TX,78741.0
8811,PO Box 14421,,Austin,US,info@austinboxerrescue.com,,30.3309,-97.7027,Austin Boxer Rescue,(512) 968-1343,TX898,TX,78752.0
8812,PO Box 201192,,Austin,US,lilpaws_malteserescue@yahoo.com,,30.2078,-97.7979,Lil Paws Maltese Rescue and other Petite Paws,,TX891,TX,78745.0
8813,,,Austin,US,petfinder_inquiry@texasgsp.org,,30.1901,-97.7424,Texas GSP Rescue,,TX176,TX,78744.0
8814,,,Austin,US,swig@sbcglobal.net,,30.3463,-97.7674,Austin Sheltie Rescue Inc,(512) 453-8094,TX1196,TX,78731.0
8815,5508 HWY 290 West,www.Facebook.com/RelocationRescue,Austin,US,help@relocationrescue.com,,30.2553,-97.8519,Relocation Rescue,(512) 247-8969,TX1825,TX,78735.0
8816,PO Box 202402,,Austin,US,info@purrfectpalsrescue.com,,30.4042,-97.7571,Purrfect Pals Rescue,,TX1357,TX,78759.0
8817,,,Austin,US,cats_angels@sbcglobal.net,,30.4042,-97.7571,"Cats' Angels, Inc. (Cats Angels)",512-459-6417 ,TX400,TX,78759.0
8818,,,Manchaca,US,Adoptions@austindog.org,,30.1344,-97.8521,Austin Dog Rescue,,TX953,TX,78652.0
8819,,,Manchaca,US,,,30.1344,-97.8521,Orphan Cat Colony,512-947-0966,TX2172,TX,78652.0
8820,,,Austin,US,pawsofaustin@yahoo.com,,30.2491,-97.9323,PAWS of Austin,,TX555,TX,78736.0
8821,PO Box 1005,,Buda,US,melissa@tlcanimalrescue.org,,30.0913,-97.8277,The Leisure Cat Animal Rescue,512-577-2318,TX1921,TX,78610.0
8822,,,Pflugerville,US,sarah@texassweetiesdogrescue.org,,30.4428,-97.6276,Texas Sweeties Dog Rescue,,TX1732,TX,78691.0
8823,,,Pflugerville,US,centraltexasratrescue@gmail.com,,30.4428,-97.6276,Central Texas Rat Rescue,2487611722,TX1755,TX,78660.0
8824,,,Pflugerville,US,adopt@pflugervillepetsalive.org,,30.4428,-97.6276,Pflugerville Pets Alive!,,TX1837,TX,78660.0
8825,,,Austin,US,adopt@love-a-bull.org,,30.2669,-97.7428,Love-A-Bull,(512) 867-5309,TX1402,TX,78760.0
8826,,,Fort Worth,US,koolkatskanines@aol.com,,32.6569,-97.481,Kool Kats and Kanines,817-991-0729,TX944,TX,76126.0
8827,,,San Antonio,US,ordinarymiracles@att.net,,29.4127,-98.4159,Ordinary Miracles Canine Rescue,,TX1592,TX,78220.0
8828,,,Adkins,US,Cherry2790@hotmail.com,,29.3737,-98.2719,In Dog We Trust,,TX1986,TX,78101.0
8829,,,Houston,US,info@joyrides.org,,29.7179,-95.4272,Joyrides Rescue,,TX2151,TX,77005.0
8830,,,Houston,US,hieusarchangels@gmail.com,,29.7486,-95.469,Hieu's Archangels,281-509-1916,TX2225,TX,77056.0
8831,,,Houston,US,adoptions@westburycare.org,,29.6548,-95.4806,Westbury CARE,,TX1981,TX,77035.0
8832,2618 Newman St.,,Houston,US,SaveACat@comcast.net,,29.7359,-95.4083,Save A Purrfect Cat Rescue,(832) 930-1228,TX1447,TX,77098.0
8833,,,Houston,US,lisa@adoptapethouston.org,,29.7359,-95.4083,Adopt A Pet Houston.org,,TX832,TX,77098.0
8834,"1302 Waugh Drive, #245",,Houston,US,info@scoutshonor.org,,29.7524,-95.4017,Scouts Honor Rescue Inc.,,TX946,TX,77019.0
8835,,,Houston,US,kathy@houstonshaggydogrescue.org,,29.743,-95.3902,Shaggy Dog Rescue,,TX1257,TX,77006.0
8836,1215 W. 19th Street,(in between E. TC Jester Blvd. and N. Durham),Houston,US,petfinder@k-9angelsrescue.org,,29.743,-95.3902,K-9 Angels Rescue,,TX1629,TX,77006.0
8837,,,Houston,US,petfinderLAR@gmail.com,,29.743,-95.3902,Love and Rescue,,TX2210,TX,77006.0
8838,,,Houston,US,adoption@pupsquad.org,,29.7722,-95.4003,Pup Squad Animal Rescue,,TX1261,TX,77007.0
8839,"6711 Stella Link Rd., Suite 344",,Houston,US,rescue@idogrescue.com,,29.7179,-95.4272,"IDOG Rescue, Inc.",,TX1224,TX,77005.0
8840,,,Houston,US,friskypawsrescuetx@gmail.com,,29.7722,-95.4003,Frisky Paws Rescue,,TX1372,TX,77007.0
8841,8215 Houston Highway,,Victoria,US,adoptapetvictoria@gmail.com,,28.8066,-96.9945,Adopt-A-Pet,(361) 575-7387,TX48,TX,77901.0
8842,,,Victoria,US,pawsforrebelrescue@gmail.com,,28.8919,-97.1723,Rebel Rescue,,TX2119,TX,77905.0
8843,1923 Scanlin Road,,Missouri City,US,MoCityAnimalShelterVolunteers@gmail.com,,29.5961,-95.5169,City of Missouri City Animal Shelter,(281) 403-8707 ,TX1049,TX,77489.0
8844,P.O. Box 772,,Thorndale,US,info@poundpups.org,,30.65,-97.2139,Charlynes Pound Puppies,(512) 832-4101,TX421,TX,76577.0
8845,,,Smithville,US,bsarescue@prodigy.net,,30.02,-97.172,Blue Sky Animal Rescue,,TX839,TX,78957.0
8846,,,Elgin,US,VillageRescue@gmail.com,,30.3246,-97.3719,Companion Connection,(512) 285-5620,TX1422,TX,78621.0
8847,"1279 FM 2116, Dogtown Ranch",Dogtown Ranch,Elgin,US,angela@dogtown01.org,,30.3246,-97.3719,"Dogtown Ranch Sanctuary, Rescue & Rehab Center",(512) 446-2534,TX1662,TX,78621.0
8848,701 East 4th Street,,Taylor,US,txcrittercrusaders@gmail.com,,30.5777,-97.4164,Taylor Animal Shelter,(512) 352-5483,TX601,TX,76574.0
8849,,,Taylor,US,txcrittercrusaders@gmail.com,,30.5777,-97.4164,Texas Critter Crusaders,,TX2229,TX,76574.0
8850,,,Bastrop,US,ADOPTfordogs@gmail.com,,30.1013,-97.2988,A.D.O.P.T. - American Dog Owners for Proper Training,,TX1591,TX,78602.0
8851,PO Box 70363,,Houston,US,felinecaninehouston@hotmail.com,,29.7722,-95.4003,Feline/Canine Friends of Houston,,TX1486,TX,77007.0
8852,,,Bellaire,US,RockABullyAF@hotmail.com,,29.7056,-95.4586,Rock-A-Bully and Friends ,,TX2242,TX,77402.0
8853,7005 Mapleridge,,Bellaire,US,savapetwac@yahoo.com,,29.7047,-95.4591,"Sav-A-Pet, Inc.",713-385-2317,TX1491,TX,77401.0
8854,,,Houston,US,adoptions@droh.org,,29.75,-95.3466,Dachshund Rescue of Houston,,TX491,TX,77003.0
8855,P. O. Box 213,,Hitchcock,US,office@habitatforhorses.org,,29.3443,-95.0067,Habitat for Horses,,TX372,TX,77563.0
8856,,,Magnolia,US,Rebecca.Gribben@gmail.com,,30.1786,-95.698,Lucky Kitty Crew,,TX1397,TX,77355.0
8857,3602 CR 45,,Angleton,US,bcsoaco@gmail.com,,29.1685,-95.432,Brazoria County Sheriffs Office Livestock /Animal Control,979-388-2365  ,TX830,TX,77515.0
8858,,,Angleton,US,gulf.coast.texas.stars@gmail.com,,29.1685,-95.432,Gulf Coast STARS,,TX1709,TX,77515.0
8859,141 Canna Lane,,Lake Jackson,US,spcabcpethelp2020@gmail.com,,29.0468,-95.4466,SPCA of Brazoria County,"979-285-2340, x100",TX571,TX,77566.0
8860,8790 Highway 6,#100,Missouri City,US,mel@peacelovedogs.com,,29.5697,-95.545,peacelovedogs,Email preferred,TX2006,TX,77459.0
8861,,,Van Vleck,US,southtxbtrescue@gmail.com,,29.027,-95.8804,South Texas Boston Terrier Rescue,,TX2183,TX,77482.0
8862,3830 Greenhouse Road,,Houston,US,Clinic@specialpalsshelter.org,,29.8422,-95.6607,Special Pals Animal Shelter,281-579-PETS,TX115,TX,77084.0
